Date,NO3,SRP,TotP,NH4,Chl
2004-04-02,0.6778875606297962,16.635133427821696,53.87066993321736,0.032655135923295754,18.90103090396911
2004-04-03,0.675241015230382,16.8221717346053,52.4408171920591,0.03182255928222614,19.335768785610746
2004-04-04,0.675726130798092,17.07580373254458,52.03398070151763,0.0312434872747424,20.911721539649793
2004-04-05,0.6770757314473662,17.24319171552534,52.36680457071002,0.030949751809875154,21.38376604284375
2004-04-06,0.6778036045930378,17.25092895387399,53.98314296733022,0.029091467268406317,23.742971648189698
2004-04-07,0.6766746533735767,17.240387771669415,53.726435513343084,0.028609453507961846,24.838827186335127
2004-04-08,0.6778098682251338,16.85926055493618,54.26805576094973,0.028229026667060283,25.59961128818264
2004-04-09,0.6758537805373519,16.978080350192375,54.71326029317241,0.02813983653316105,26.985444963136015
2004-04-10,0.6767263390864338,16.765272888682997,55.554828603207284,0.028227020403835623,27.689311907591577
2004-04-11,0.6722822810543008,16.87430196891913,56.54699858821548,0.028285122449961838,27.396415250296506
2004-04-12,0.6664294682498736,16.762470977355154,56.852302474821165,0.028587443609087795,27.500061605103042
2004-04-13,0.6570016117061918,16.75869633568449,56.2026455972894,0.02900025365824952,25.882580487881686
2004-04-14,0.6424131758576906,16.6801743015985,56.243387105630816,0.02887901774950782,25.073935223444856
2004-04-15,0.6138859816193541,17.01249632018865,53.02759465715017,0.02912392589943216,24.06406790463933
2004-04-16,0.5729191445765404,17.40273251704312,50.7007793443171,0.029112690134643748,23.20595617190852
2004-04-17,0.534482957768456,17.322753566643126,50.1376234272106,0.02920927452453751,22.90415126877954
2004-04-18,0.5060463614365136,16.861501195008262,49.096235822602054,0.029154170576462697,22.530623090177134
2004-04-19,0.46595511864928396,16.634886625006512,47.884851393805725,0.028925254261604534,24.518900885904422
2004-04-20,0.4209783368265576,16.648021404116548,47.15794988576056,0.028815119782524105,26.485007289823553
2004-04-21,0.38641460479023554,16.70510493273783,46.26718807041558,0.0289981478428846,29.74631569090698
2004-04-22,0.37828165124102414,16.19924670899051,48.57269143896428,0.02898023454712928,33.03538524998421
2004-04-23,0.37724552624705293,16.02070033879182,49.95760881645064,0.029300339101850027,34.10358546453278
2004-04-24,0.38424749516790746,16.23015706637785,50.50512919504336,0.029226953696852884,34.048964203157816
2004-04-25,0.3817230012304712,16.277640543560715,49.75710271022378,0.030793572618109277,32.18561628498391
2004-04-26,0.38821510094434375,16.417442582598945,49.12469372107578,0.03300155210509257,28.306993432157206
2004-04-27,0.39752765295940934,16.705150702876853,48.46346905997341,0.035535981962245965,24.75819180165112
2004-04-28,0.3987794698234928,17.142385754826545,47.898306506078356,0.038109466080812886,20.23482662725723
2004-04-29,0.37511661405865315,17.80125995370349,46.276763787245834,0.040828760951906226,15.810364025681395
2004-04-30,0.3573799227387194,17.881857784584213,45.709613820439984,0.045486831154801774,13.482955824635386
2004-05-01,0.33325722128156343,18.58418380353129,43.03251412883442,0.048438623379368384,10.931969924189245
2004-05-02,0.31497978016989253,19.17980133503655,43.32063624596354,0.04913892777102609,10.972417570090453
2004-05-03,0.2911530505698888,19.870463081920786,42.535333412659675,0.05151751558880591,10.565216183555785
2004-05-04,0.2773563750042321,20.41913495251948,41.72609749944848,0.05418377774051685,9.524183257084044
2004-05-05,0.2628162322959788,20.352399964911086,42.32868436541439,0.05488749114609192,9.431511169180798
2004-05-06,0.2451415844172457,20.45923888192746,43.263745965157725,0.05554877675228877,9.533737090040926
2004-05-07,0.23038032810088097,20.630605201951486,44.64955922458174,0.05639541891600079,9.399361661932714
2004-05-08,0.21127147543724786,20.572345321319805,48.387762891771516,0.05755329821856047,11.644515447979133
2004-05-09,0.19235523603856888,20.83450457429455,49.475956114534014,0.059074112026938984,12.030715585814844
2004-05-10,0.18751306809202803,20.741258532900364,52.65883251172191,0.05734803114291857,12.610862410374239
2004-05-11,0.18268143247859067,20.28919762058811,55.47071985496617,0.05614481412991781,14.980949319605115
2004-05-12,0.17523393338805415,21.032451817891097,55.32463180207994,0.05725857218227685,15.658077699214102
2004-05-13,0.1751559650721352,20.8163460971819,56.10511994430749,0.05742838305192518,17.762252558685308
2004-05-14,0.17528805788590401,20.718624549929135,56.28998121525948,0.05609957339440218,19.83557345017805
2004-05-15,0.17140376961543713,20.44418668910387,56.26736281792612,0.05555035106378102,19.95560624796462
2004-05-16,0.16247789889282574,19.852378985319113,55.492226926891426,0.054871667716583736,22.280298596123355
2004-05-17,0.14994963228606806,19.54316822610257,55.140837625464606,0.05515683034659886,24.29560438895396
2004-05-18,0.13266975764948646,19.57407958266635,54.775871560044266,0.05494170939834888,24.857077138461765
2004-05-19,0.13954302618262418,18.765568022291518,55.39349663491337,0.05398009267651286,26.58914603265391
2004-05-20,0.14965058830569763,18.76101127980532,55.469811078856836,0.05341103629143473,26.705880872123732
2004-05-21,0.15818717909945842,18.62922494286652,54.77909436178263,0.05221909849112281,25.71995918066604
2004-05-22,0.15788528059566706,19.027839946828788,53.983033418899105,0.0505496126091216,25.739803834775387
2004-05-23,0.1808058513955871,19.023375375548387,55.25691906556067,0.05118728980036581,23.61465888624348
2004-05-24,0.19350743987802085,19.29232796021458,55.37668824794867,0.053518736417790654,21.990163111819392
2004-05-25,0.19861945099490688,19.951474183795096,55.94758219307375,0.053803536615767714,22.81284535582524
2004-05-26,0.1893196422831799,20.24965312499331,56.46704497012019,0.055607630016933474,23.08616439979807
2004-05-27,0.1782269254034964,20.03638775790653,55.78567737209968,0.055478279361462775,23.424773854325576
2004-05-28,0.1603615686518735,20.207534156647466,56.19815370950592,0.05452769481953287,25.025644071907866
2004-05-29,0.15800754677583367,19.987124657219166,57.28238484283032,0.0554602915767863,26.914768754342447
2004-05-30,0.1344174415674427,21.437309364599958,57.22177223055961,0.056067352794850936,29.622368794264542
2004-05-31,0.11803361769436342,21.447987368957822,56.353892389809914,0.053328543639989796,31.844269293366267
2004-06-01,0.11738490195573771,21.917799788995577,58.52124854716845,0.05333542825380581,33.83864108501265
2004-06-02,0.10764877026280362,22.383348903671212,62.495797836514456,0.052431597719645825,33.36437116913716
2004-06-03,0.10251326888552062,22.40647104178996,67.5271013980637,0.05267079018896087,35.01595743952908
2004-06-04,0.10456599339611564,24.5816579814726,75.21902643665771,0.05353100954494112,35.61881537366587
2004-06-05,0.10061718747033978,29.151733188059012,81.93922305230369,0.0549945078118435,34.98411340424325
2004-06-06,0.10495935661922816,31.84896001097399,88.77505625843433,0.05551322857454434,33.95248818480415
2004-06-07,0.10356318629583296,36.43539078869279,96.88872364457318,0.05766091386758543,32.16493660584771
2004-06-08,0.09602829949519077,40.23144702027793,101.19412284622972,0.05927001189775489,29.301850519682723
2004-06-09,0.09269847978568573,44.93845451376909,106.56275226528719,0.060403065159919965,29.855676801694045
2004-06-10,0.09034485137774985,50.40435331328421,111.70726296395284,0.06325663777916243,27.041128634995854
2004-06-11,0.08993550901506057,54.05220394507004,114.43118135118274,0.06667521484304646,26.2272571117912
2004-06-12,0.09417115831358212,55.515422107122276,117.93377920194598,0.07025494507236132,25.246780784130944
2004-06-13,0.08910343723831722,57.76394568316079,122.04781726396445,0.07300504053247174,25.933634337301736
2004-06-14,0.09061652530535654,59.806888730521734,125.98639672850496,0.07450780500013633,25.741894821266946
2004-06-15,0.09828942554932696,61.738849007628474,130.66848574206605,0.07852271460947977,24.801671038342743
2004-06-16,0.0984282272601976,62.63745157715213,132.24902004573266,0.07989751035877858,23.472595372929167
2004-06-17,0.09779412068582168,63.09906354011803,134.5548135758495,0.08062498447282261,24.37765024872304
2004-06-18,0.0955908026920224,62.201686752605916,135.63670683544203,0.08101888718978967,23.75935685471256
2004-06-19,0.0911201485856373,61.40383806491297,135.82622330964023,0.07890569372449777,22.961742251007458
2004-06-20,0.09035568682972316,61.570272487032085,137.41477061988965,0.0776322247256871,21.182352542721905
2004-06-21,0.08845937072008021,61.15742285048659,138.34847001236784,0.07922775194789143,22.522388581291448
2004-06-22,0.07997389775320322,60.750978862373174,139.45380612496143,0.07646996909633426,23.459527011329406
2004-06-23,0.07924085798756829,60.68520644199899,140.7893091489228,0.0764277672073536,23.63114288796288
2004-06-24,0.07864716575245738,60.75564614587632,140.82408523516887,0.07589752909850214,22.3176676248857
2004-06-25,0.07939418347044754,61.34701440950086,142.58984950618247,0.0755123411966164,23.74326640626121
2004-06-26,0.07795443211190466,61.69687703452489,141.58099446982771,0.07569406650020094,25.22989840137603
2004-06-27,0.08255185371560868,60.238728986522304,140.77444578040883,0.07962874210821902,26.342975897338828
2004-06-28,0.07954450491606266,60.05322189151213,139.40860876160602,0.07818728653334049,26.027146558653595
2004-06-29,0.08715386452682519,59.91374005326647,138.02254090880757,0.07959657279767773,26.588761776392705
2004-06-30,0.08606053658217375,60.01574906619481,135.62245521630692,0.07818412014778743,25.873056386499655
2004-07-01,0.08477065713556452,54.573962208128755,135.68004161897392,0.07732169299945399,27.55231506603197
2004-07-02,0.08409604143063146,50.20451638756667,132.455364448085,0.07252852946638398,25.42352854431009
2004-07-03,0.08705714328170526,44.84358841866822,133.16056534594176,0.06861860660942261,27.476968630794435
2004-07-04,0.07762104419836573,40.4001808501337,131.35375754080502,0.06037289206163503,28.34366785037761
2004-07-05,0.07612009220831473,34.435483945430846,131.6851295236602,0.05796903877373553,30.124491984844585
2004-07-06,0.06518946940735172,35.04343302784963,131.61330868574422,0.053444226760394,30.00253627794995
2004-07-07,0.06890033309415301,35.80493299114817,135.09093893615292,0.055747766344530346,30.59003605037299
2004-07-08,0.06989713992287833,42.497597719515774,137.00988723387349,0.05618087481520806,30.209178475799035
2004-07-09,0.07462906578613739,48.51490773058612,141.23346851517627,0.06237841187294517,30.85579021924834
2004-07-10,0.07548197799633456,55.080585637192954,144.59522610054847,0.06734655267555756,28.869516406614462
2004-07-11,0.07805018674877061,61.671932127092006,146.67841069379185,0.07197936830943487,28.73137157648486
2004-07-12,0.08238581907068691,69.20236543536808,150.7714792863365,0.07241820993270666,26.667962564326178
2004-07-13,0.08812450669327145,69.4737036138895,153.5540513243463,0.07188470680021404,26.28420761087911
2004-07-14,0.0814415302529756,69.47212000568082,156.4200332892302,0.06818966255636859,26.04682734975059
2004-07-15,0.0776983789583259,69.47959428018355,161.32186551816304,0.06702876541603318,26.874938796932486
2004-07-16,0.06997576618351484,70.70793748127703,163.41655598392404,0.06318398428195388,26.086485773050867
2004-07-17,0.06513499027016138,72.00602628378928,169.6720637287813,0.06027639209640704,25.750306065478412
2004-07-18,0.06292953782899577,72.80850050420668,176.37488102920403,0.05910398209922899,24.230841558861275
2004-07-19,0.06386438675645709,73.57752909053262,181.59382248766556,0.058896570194235866,23.583555865789805
2004-07-20,0.059405376405668765,79.55821365892236,190.54717855387415,0.059168502451738714,24.434473247511537
2004-07-21,0.05903049904867558,83.87406168672237,197.94665855459763,0.05866310640506767,25.277822046544248
2004-07-22,0.05878156864693814,88.5557889048774,201.42939911198414,0.05813951201986265,25.558525755503474
2004-07-23,0.061385499683349345,94.03915731750956,208.06722596066137,0.05816870894650885,27.3985376558617
2004-07-24,0.06413994831550607,98.12686604382142,212.22306857200456,0.05768524962600456,28.262370552976225
2004-07-25,0.0646064390201072,101.2842902642062,217.09817605367334,0.05589534240237356,29.82102293229303
2004-07-26,0.06161343585730739,104.58982339468777,221.08248966030573,0.054756469070177206,32.745986129537286
2004-07-27,0.06135265290461812,104.25923988121654,224.63850318018828,0.05446193860450653,33.76628684751815
2004-07-28,0.06251149085492594,104.43034282633472,228.05090963064504,0.054658940499458075,35.58303760030579
2004-07-29,0.06305341153766104,102.30995391503589,228.15039132286273,0.053432520805404296,35.86240611946646
2004-07-30,0.05988619498681563,98.45564459612741,228.72321398259828,0.05232930909211488,36.387883645213456
2004-07-31,0.055744680254060416,94.53194873818316,227.06394442534955,0.05206346806352662,36.43670305955177
2004-08-01,0.05334681204889933,94.04781939399452,223.86242407390813,0.051867323107306906,36.728467324103796
2004-08-02,0.05036509461904749,90.781551492144,216.74110573201378,0.051655603653108166,37.111534033946796
2004-08-03,0.05044736808268589,87.40711409261164,207.26216385185225,0.05131388560389533,36.7733945862721
2004-08-04,0.04989049971192917,82.14909385590262,194.41011094671202,0.05090986573149726,37.373425975621736
2004-08-05,0.0612187711042363,79.08542015023826,185.37109382488205,0.054467771428290956,37.671066108729875
2004-08-06,0.06251878378070781,75.55184436449129,175.37620736234445,0.05523663407731526,38.74691180330324
2004-08-07,0.06412612210925935,73.89322349527008,165.0534898686536,0.05500189680754563,40.5355607712877
2004-08-08,0.0659677837838304,70.53933051438966,156.02478410634907,0.05470333345994173,40.961352829397875
2004-08-09,0.06867664816616992,67.8586009995558,150.3379116895881,0.054570360794840025,40.38359452744201
2004-08-10,0.0679771229100599,64.52660200588772,144.92126635650624,0.054525281494058185,41.36865166925956
2004-08-11,0.07158739006760148,65.24039117220863,143.76567594835345,0.05574482955212323,40.55562939598872
2004-08-12,0.06139912849264314,65.98380391954888,143.53407004972445,0.05191582877533528,39.50781778732568
2004-08-13,0.06104605609447828,66.42892335783348,143.640675473019,0.052053112313474204,39.518337205991976
2004-08-14,0.06169318492420251,66.92718949390598,144.1271925372949,0.05234657628986023,39.63351882839992
2004-08-15,0.06714797774869853,66.65442823716113,146.09327139366647,0.05495477259477933,40.8398265563294
2004-08-16,0.0657324206269967,67.59798060112563,148.55322106416529,0.055998691332457946,41.10184091430215
2004-08-17,0.06635516544612573,68.59761566780413,151.5121697821171,0.05627874319565751,39.59707038065235
2004-08-18,0.06329198973223693,68.87431754598899,154.10366827559628,0.05561931867669626,38.541334342541624
2004-08-19,0.06496340878492977,67.90988170786132,154.9221329999387,0.05768706229644888,38.86551086258095
2004-08-20,0.0687627609420157,67.64592531420189,157.1788185362024,0.056969709782039794,37.90767264588703
2004-08-21,0.06750108003228797,67.46699737264846,159.38147380469087,0.057169191166523144,36.438983741635184
2004-08-22,0.06315821572838666,67.87560401080806,160.54162425375947,0.05547740841498612,35.15616293764478
2004-08-23,0.06416194481627613,68.42727414169472,161.91551762221616,0.05584192212912119,33.8273899578677
2004-08-24,0.06573202302667916,69.97298409928287,163.03888060612124,0.056179111571840135,36.052407901459
2004-08-25,0.06891444135093841,71.21712585633551,162.36079844584864,0.05681121453190341,35.907975265931945
2004-08-26,0.0697201826388087,72.2486474158618,162.48931912682943,0.05450238324692876,35.39312295341903
2004-08-27,0.06852092624495129,72.01505503919788,162.9790983184764,0.054018863188256376,37.40163897014097
2004-08-28,0.07148515702127621,73.16444526880476,161.48028625640418,0.05550226353528196,38.683617746428645
2004-08-29,0.07247733605457787,74.1571200449282,160.14961790525217,0.0549838370369296,40.262625353003166
2004-08-30,0.07693252203224346,74.11610741703937,156.9414803256243,0.053246711370354236,41.250423099241694
2004-08-31,0.07660433572190417,70.75009422667095,153.79696006599377,0.05217491020535146,40.41724548038344
2004-09-01,0.07593034685034597,68.46507855787165,150.54412431031483,0.050161484371492274,41.16420399218213
2004-09-02,0.07665856407417461,66.68641325387735,147.31968807114396,0.050607863872630325,41.60759262074463
2004-09-03,0.0779416200351462,65.77067575066063,141.01136985837135,0.05072398481315643,39.30731197500101
2004-09-04,0.07853499862508237,63.02536109477414,137.36955269383182,0.04777361418568577,38.27531161785101
2004-09-05,0.08394744420142444,61.36149299498067,133.63100841287033,0.04642528388684599,37.382630744889035
2004-09-06,0.08823049827719702,60.84813505776919,134.87464921617413,0.04648331412762154,36.43561217935928
2004-09-07,0.09441159982905879,62.91015142388239,138.78751114094942,0.04678496919507562,36.48736361603265
2004-09-08,0.09683140637024969,64.91720045729171,140.57764530434554,0.047337882445300086,36.1686896242801
2004-09-09,0.10001019802333146,67.52798964818261,144.1521875232544,0.049463107213446045,36.62692065436381
2004-09-10,0.09970479573107308,70.04373224889953,148.55125804536786,0.05117425967909749,36.78671126633975
2004-09-11,0.10446815732645044,72.63651392856637,153.29265648369713,0.055652256744378355,35.61685474933838
2004-09-12,0.10201736290983873,74.10477842608933,158.41677113732808,0.05841947876196312,34.76216985209531
2004-09-13,0.09854155784168121,75.49260171915162,158.54090652916284,0.05939267757859309,35.148815341543205
2004-09-14,0.09882563212390647,76.30363205010558,155.97931276293653,0.060387072684527025,33.910859994080916
2004-09-15,0.10002271900686924,76.30310256528891,155.46408749232532,0.06182192503506856,33.85930780066851
2004-09-16,0.09851202147052615,75.49615272769564,152.56118972724235,0.06067038922925218,31.699342791441232
2004-09-17,0.10293501669771091,74.64258765847478,152.42161472911658,0.059592747127435654,30.138725862332354
2004-09-18,0.10467824517548736,74.78198577220027,149.76795412542097,0.057701283988114395,29.637246727249078
2004-09-19,0.10839060467796713,75.02511923722774,148.1103574315053,0.058085670339177775,29.166765236169088
2004-09-20,0.10852492551880213,75.21935701394975,146.29626996057502,0.05976493859347614,27.366284858348394
2004-09-21,0.1068197239648047,75.49602659130694,145.09763034427638,0.06051305540586591,25.197528204728478
2004-09-22,0.10718227462255714,75.73968954115108,145.3732924739273,0.0611464777944245,22.944323773050606
2004-09-23,0.11332875174372711,76.27195972540459,146.70572445570295,0.06172238525693778,22.65551533243045
2004-09-24,0.11247578253121084,77.39537552323004,145.32031563481434,0.06484517272484365,21.500938940161763
2004-09-25,0.10799835402329375,77.43454999118435,146.22719572535874,0.06521039119453728,20.506155094895465
2004-09-26,0.10677721098480167,75.03159390311579,147.7317199620026,0.06481424322144816,19.819106003763416
2004-09-27,0.10556155684987888,75.07180083029326,148.63474204731278,0.06456953216460774,19.74059940120088
2004-09-28,0.10237899529526574,73.6746866168231,148.29568646769744,0.06220521510056947,20.99491606705747
2004-09-29,0.10197439030967903,72.73261210320189,149.27364070200161,0.05929441302315312,24.261593863700536
2004-09-30,0.09924624874833288,72.43478662284785,149.05961024443118,0.05792283511269132,26.88001673861695
2004-10-01,0.0976726565470457,72.5353813719703,148.7311943453439,0.05555138984362844,30.016407554238295
2004-10-02,0.10091648761955788,71.50324372106961,148.17737444385494,0.05416213714116207,33.31400442481472
2004-10-03,0.09945886640763471,73.37504265479866,144.92048214075675,0.05207823805575055,34.614285639261745
2004-10-04,0.10442820334124016,72.72632157177803,144.11006343101175,0.05045535217587425,35.8555250024286
2004-10-05,0.11238539415093012,74.53500926906493,142.9498799144955,0.05270153538279008,35.339784292254016
2004-10-06,0.11774887632470994,74.35653058856452,139.65331811090408,0.054129498097092624,32.10934383292997
2004-10-07,0.12253674719687935,75.36721152649552,138.68501474249132,0.05528422711111997,28.44496858192435
2004-10-08,0.1365854478148369,75.53665630669425,137.8201237447152,0.05645993027619502,27.209998520949075
2004-10-09,0.14698799148114156,76.84312581402028,136.65975210267692,0.05828147775931477,25.246795337714268
2004-10-10,0.15624729612399127,77.58405394143747,136.81176025031263,0.06117065406635482,24.455602936652166
2004-10-11,0.16106727220425893,78.21202811835091,134.58263047807003,0.06347262709222741,23.514135446529284
2004-10-12,0.1664515707787683,77.65449494418343,134.08500523976633,0.06499377954839448,21.77462122605711
2004-10-13,0.1708543480073861,77.63078880995012,132.06439373192515,0.06492720519472765,20.72507973711279
2004-10-14,0.17597478879180445,76.67797524816959,130.19724733324674,0.0647573300641481,19.88520345613976
2004-10-15,0.17762950052341758,76.73747860351641,128.19947913589587,0.0634485128866038,16.73665998664165
2004-10-16,0.17955690259377421,75.95620147217733,126.87516807340674,0.06529237270124336,15.080596344002304
2004-10-17,0.1787109743233271,75.14921625540369,125.2749350323567,0.06491412358041684,11.796562506421594
2004-10-18,0.18026685735929102,73.934994362019,124.30532835208335,0.06444750334542362,10.212554356953072
2004-10-19,0.17676416610641474,73.98107998050773,123.35568285204782,0.06350790070674815,12.235536416645857
2004-10-20,0.1771383269182855,74.7987122881357,124.89646003904527,0.0662974625386457,12.128568460454684
2004-10-21,0.17957666612421888,73.92423641226794,125.47543288106013,0.0678602487219173,14.037958155512001
2004-10-22,0.1780089655844938,71.97309877876476,125.7949965503039,0.06767160927224534,14.514750172845538
2004-10-23,0.17205792677029383,70.83840501459224,123.94857422290836,0.06363839461309408,13.970707116574943
2004-10-24,0.1719470612551564,69.67174235886077,122.61875873821408,0.06073417416853272,16.801761135424922
2004-10-25,0.17271465922444781,68.93871911597915,121.68057529426679,0.05940130377428119,19.284727818575156
2004-10-26,0.1723242351427643,67.24054584740698,119.46538865527386,0.057212635221799375,19.549626852671075
2004-10-27,0.16995065533030934,65.7836953100663,117.19592082876692,0.05341169867901328,22.08388587284593
2004-10-28,0.1640322234774609,65.81216417602546,114.66167841822619,0.050385025877134164,22.648901554972507
2004-10-29,0.15978775227534475,65.63044253800682,112.84083699602118,0.049054950424092844,24.081816424267007
2004-10-30,0.16105916647027627,66.1293800874474,113.03188932715855,0.05033634312027986,25.32556118218753
2004-10-31,0.16593388546103408,66.63424707828172,113.08588300755184,0.053994211829023434,23.70001394622128
2004-11-01,0.16521227265277735,66.86246011434825,112.81172584004268,0.05278151906070159,21.200285169569913
2004-11-02,0.17251073594467625,67.0746285954616,111.9790357035239,0.053293476020190425,19.7646906649669
2004-11-03,0.18711937596572434,67.64721077269093,111.78851733077677,0.05646600764452346,16.87602579710207
2004-11-04,0.2008803429946535,68.07237602358775,110.9750913123996,0.05937595206479927,15.267195133284645
2004-11-05,0.2069030769828581,67.02022833151052,107.93177661540172,0.060957512941504796,12.968520896227117
2004-11-06,0.21857145597498473,64.95284775209184,104.40183776258407,0.06108541133799555,11.595698954480936
2004-11-07,0.23561745325456832,63.23079259394116,100.58709494427376,0.05973185879947005,10.242172305604557
2004-11-08,0.24561874669828976,61.70255994957536,97.03771405503805,0.0606720143509653,9.815965367269275
2004-11-09,0.26181980484800477,60.22940647375743,94.33914618822352,0.060875573262143316,8.826365724573998
2004-11-10,0.2712564026808796,59.21116541247426,91.19392174444313,0.05947600538778165,8.747618324825044
2004-11-11,0.2662039334807404,57.0154179226544,90.68995514588735,0.0588375671936815,8.365649123566925
2004-11-12,0.2762015168839166,56.63149860162742,92.3012537302324,0.057927429541897245,9.551489323394305
2004-11-13,0.2843750140162473,58.530856192801885,94.81689943719739,0.06064996360659442,8.91715468381956
2004-11-14,0.27733152125055904,63.32553806371143,98.32657796428448,0.0617892181044441,8.948511210160092
2004-11-15,0.2798664239122602,64.25295814479372,99.45049472985747,0.06347266879193031,8.73454136182123
2004-11-16,0.277082452749637,64.18561947126825,105.30923601983224,0.06507453069661859,10.00333068042579
2004-11-17,0.276450381467916,66.39281886511597,110.44116461877987,0.0666724715255992,10.505598668747668
2004-11-18,0.28270446446205866,66.66981663637559,111.08598161387896,0.0681221964148787,11.150892959036813
2004-11-19,0.2881625097112987,70.97604016470616,113.38645589457413,0.0704768362336194,10.522814261772016
2004-11-20,0.28980943208136667,70.36477068231581,112.66515866318342,0.069304437084639,10.638144707634739
2004-11-21,0.2867489276577592,65.81278952735366,114.4036253897917,0.06921397618690035,12.362598899832392
2004-11-22,0.2874987807082284,65.27204417534193,118.20078474071825,0.06871252859702583,13.092822420092247
2004-11-23,0.28563510050976076,68.67966260505261,118.37602921953103,0.0696477467648977,12.157031283639272
2004-11-24,0.2888036773964752,68.92369154206334,119.321580126836,0.07043947849031125,11.895965076059069
2004-11-25,0.29712002371869856,73.03282226929086,121.98322497560518,0.06927258219151948,9.902564057972379
2004-11-26,0.2945699970246369,73.84424811980912,121.80630666227526,0.06987507519081516,8.691353140510087
2004-11-27,0.28597967698830074,75.97905442128022,122.10605803312424,0.0691756500949542,9.676475124744554
2004-11-28,0.35278837495301296,70.50736381220158,114.5261310728273,0.06716260793844568,10.756359426625318
2004-11-29,0.4162744088946249,65.0002886534516,107.75024086627513,0.06464115218728476,15.428059629767109
2004-11-30,0.47724401103969377,56.45293282169331,99.39303239598125,0.06134703424692574,20.63548755240946
2005-03-01,0.5306400141991133,47.98157179830089,85.55170344467396,0.0560344753192941,25.66760303541726
2005-03-02,0.5858296963908071,38.75974881134113,72.8620526400935,0.05356990896283696,31.761437852059203
2005-03-03,0.6454799064750932,28.214568215864553,61.53319608972413,0.04916755133974777,36.993944065735825
2005-03-04,0.7103359153246308,19.33107281483874,51.82821782372488,0.04494205362873736,40.23997881160897
2005-03-05,0.7106197066845804,18.805883831531137,47.42365685481658,0.041724677239614184,41.98582849931442
2005-03-06,0.7109705277542897,18.32305119487311,42.024158579426526,0.04068614768622393,41.36027445123337
2005-03-07,0.7048698756148778,17.746538396264395,37.437605095027706,0.038969816131,40.01182308671928
2005-03-08,0.6869423693207851,17.21907991926694,37.95098731576651,0.0382006315619803,39.646689224191235
2005-03-09,0.6694288735798571,16.693890935959335,36.10715215800189,0.03639561506473932,38.0722701511783
2005-03-10,0.6699930217059805,16.693890935959338,35.71603217264247,0.03499789436757752,38.78415861045931
2005-03-11,0.6708195602548094,16.693890935959335,34.98293165516167,0.03418025117326292,39.206317690571645
2005-03-12,0.6722492887390594,16.642567120658224,33.8651070616712,0.034291657577115726,38.06622450103826
2005-03-13,0.6711742381555954,16.315897783870078,33.24663991760366,0.03372286239479814,37.06322316576916
2005-03-14,0.6659464361671106,15.958331097408887,32.17150146106775,0.034080035562765634,35.94312374945958
2005-03-15,0.6555160588402235,15.560635224227331,30.286265411407935,0.034877494596869625,34.2637862330781
2005-03-16,0.6666991381541345,15.977693774750321,32.80537358913426,0.035085539544332744,33.992928377580306
2005-03-17,0.6599908937855251,15.903417643962465,32.91663593801812,0.03571438822785157,32.9677832614431
2005-03-18,0.6572235364595512,15.829141513174607,33.279071092829916,0.035261258162682656,30.48769654152854
2005-03-19,0.6542657798947975,15.812264884830771,33.43419470933745,0.03518495090758643,29.700133077730666
2005-03-20,0.6563366756332807,16.13893422161892,34.24694269598603,0.03524874605931343,27.621477712038345
2005-03-21,0.6660128118573722,16.29334533873317,35.554294651084746,0.03469634755126275,26.31351097928843
2005-03-22,0.6938475461904933,16.436561827266683,36.78723688293136,0.03384593098848153,24.65826991877361
2005-03-23,0.6840773028227269,16.019503276743695,35.74305737105744,0.03378852964085691,22.65376961380708
2005-03-24,0.6830369725049026,16.09377940753155,35.59572241821354,0.033357918340784144,20.138649291533746
2005-03-25,0.6869382203335374,16.100619131060856,34.398251020139135,0.03335391543982931,18.195269601362117
2005-03-26,0.6901809792259864,16.100619131060856,33.38184135094158,0.033419273893655746,16.166282940488916
2005-03-27,0.6886853381329069,16.026343000273,32.94270320534786,0.0340617242643181,15.507788541292095
2005-03-28,0.6815998095732257,16.83552645297727,32.86485266051548,0.03491622859673461,14.42898464292985
2005-03-29,0.6719399339364271,17.637103950768388,32.93913346764145,0.03539228301732352,13.843367327371675
2005-03-30,0.6765570244467313,18.18420206391146,33.13374435475384,0.03596962128141135,12.932357866755083
2005-03-31,0.6734548600876437,17.83705167279908,33.25284657638058,0.036391446019320754,12.016743265953169
2005-04-01,0.6674701278977525,17.575732564621728,34.16939795371999,0.037281522232503306,12.437900606106666
2005-04-02,0.6667710116623472,17.641663514576816,35.204198993912534,0.03736616875787515,12.315832724175639
2005-04-03,0.6677795202967552,17.656174127433,34.9068524262971,0.03588014988396838,12.41915405887813
2005-04-04,0.6737060441657999,16.692579557614476,34.086132427326106,0.03473101955193397,12.256564306781614
